id;cost;status
12938;22173941.988041;0.000000
12939;23165396.132990;0.000000
12940;23889321.559451;0.000000
12941;24270968.382948;0.000000
12942;24265405.109261;0.000000
12943;7361534.675212;0.000000
12944;7135640.388411;0.000000
12945;10249767.138306;0.000000
12946;11305508.757898;0.000000
12947;15151687.105893;0.000000
12948;16678028.509963;0.000000
12949;18311046.813087;0.000000
12950;19834733.543710;0.000000
12951;17839172.411314;0.000000
12952;28463440.901697;0.000000
12953;11353206.342445;0.000000
12954;14114.917509;0.000000
12955;4392018.831995;0.000000
12956;5032807.326860;0.000000
12957;4745384.333213;0.000000
12958;3645203.715680;0.000000
12959;6909909.285767;0.000000
12960;7320019.532172;0.000000
12961;7666387.538643;0.000000
12962;7915380.962433;0.000000
12963;8036340.708249;0.000000
12964;8012013.403050;0.000000
12965;7846004.678193;0.000000
12966;7561128.674896;0.000000
12967;7190106.155664;0.000000
12968;6765724.364726;0.000000
12969;6315181.053202;0.000000
12970;5858588.794214;0.000000
12971;5409715.623833;0.000000
12972;4977414.626881;0.000000
12973;4566999.986844;0.000000
12974;4181339.004698;0.000000
12975;3821649.932964;0.000000
12976;3488062.437312;0.000000
12977;3180003.918271;0.000000
12978;2896463.364656;0.000000
12979;1115695.602843;0.000000
12980;1014776.230153;0.000000
12981;922480.455764;0.000000
12982;470743.072965;0.000000
12983;520151.109169;0.000000
12984;574731.269285;0.000000
12985;635020.599724;0.000000
12986;701610.228812;0.000000
12987;775150.030397;0.000000
12988;856353.238421;0.000000
12989;946000.657295;0.000000
12990;1044943.796174;0.000000
12991;1154105.631770;0.000000
12992;1274476.413714;0.000000
12993;1407099.081648;0.000000
12994;1553032.102956;0.000000
12995;1713259.897517;0.000000
12996;1888469.259246;0.000000
12997;2078433.906092;0.000000
12998;2522586.149912;0.000000
12999;2746448.432098;0.000000
13000;2907404.725085;0.000000
13001;961774.178027;0.000000
13002;2549595.301036;0.000000
13003;573973.769511;0.000000
13004;1704621.532190;0.000000
13005;10206968.590629;0.000000
13006;13001823.739389;0.000000
13007;12126147.076244;0.000000
13008;8595168.343838;0.000000
13009;7822482.912049;0.000000
13010;7104410.044035;0.000000
13011;3306533.373597;0.000000
13012;2837974.999566;0.000000
13013;2584999.735522;0.000000
13014;2351262.549195;0.000000
13015;2136499.755676;0.000000
13016;1939902.245920;0.000000
13017;1760396.030249;0.000000
13018;1596797.023982;0.000000
13019;1447897.761924;0.000000
13020;1312516.025659;0.000000
13021;1189521.554784;0.000000
13022;1123074.785214;0.000000
13023;1235545.913266;0.000000
13024;1151597.735030;0.000000
13025;1265220.217313;0.000000
13026;1388802.479117;0.000000
13027;1522759.600461;0.000000
13028;1667309.539162;0.000000
13029;1822344.766427;0.000000
13030;1987236.724028;0.000000
13031;2160539.694957;0.000000
13032;2339550.208850;0.000000
13033;2519679.752466;0.000000
13034;2693650.885767;0.000000
13035;2850722.653467;0.000000
13036;2976621.570686;0.000000
13037;3055475.253964;0.000000
13038;3074694.685787;0.000000
13039;3030844.847179;0.000000
13040;2931543.960904;0.000000
13041;6122938.320425;0.000000
13042;7106797.507484;0.000000
13043;7698194.799206;0.000000
13044;8224968.974600;0.000000
13045;8545180.032149;0.000000
13046;21678874.364707;0.000000
13047;8099657.978083;0.000000
13048;2075066.951624;0.000000
13049;1844152.896658;0.000000
13050;2126775.172390;0.000000
13051;2041173.570520;0.000000
13052;1924522.906077;0.000000
13053;1789525.835006;0.000000
13054;1646192.369438;0.000000
13055;1639756.077749;0.000000
13056;1703155.555932;0.000000
13057;893140.949637;0.000000
13058;1371697.939978;0.000000
13059;4232452.572185;0.000000
13060;4327747.868712;0.000000
13061;4251265.794262;0.000000
13062;4036673.305679;0.000000
13063;3750915.090770;0.000000
13064;3448339.794933;0.000000
13065;3153616.428833;0.000000
13066;2848699.002078;0.000000
13067;2423977.572520;0.000000
13068;2203368.321439;0.000000
13069;2000928.809318;0.000000
13070;1815840.596963;0.000000
13071;824447.397223;0.000000
13072;788939.798433;0.000000
13073;750004.307349;0.000000
13074;708860.826379;0.000000
13075;666580.952465;0.000000
13076;624062.128374;0.000000
13077;582025.107721;0.000000
13078;541026.082471;0.000000
13079;501476.451323;0.000000
13080;463665.317125;0.000000
13081;427781.675694;0.000000
13082;393934.656606;0.000000
13083;362171.104843;0.000000
13084;332490.352672;0.000000
13085;304856.335941;0.000000
13086;566951.680141;0.000000
13087;575018.077639;0.000000
13088;617373.858762;0.000000
13089;661247.477490;0.000000
13090;706349.363394;0.000000
13091;752306.857464;0.000000
13092;798656.588163;0.000000
13093;844839.615505;0.000000
13094;75428.400819;0.000000
13095;79139.142226;0.000000
13096;82647.362350;0.000000
13097;43545.236470;0.000000
13098;46387.190054;0.000000
13099;49214.693588;0.000000
13100;51977.085782;0.000000
13101;54615.282517;0.000000
13102;57063.056564;0.000000
13103;59249.517999;0.000000
13104;61102.926136;0.000000
13105;62555.718444;0.000000
13106;63550.295463;0.000000
13107;67864.888139;0.000000
13108;73997.908359;0.000000
13109;80480.411693;0.000000
13110;87247.257718;0.000000
13111;94187.784442;0.000000
13112;101127.758102;0.000000
13113;107809.143982;0.000000
13114;113874.718571;0.000000
13115;118873.844742;0.000000
13116;122314.630438;0.000000
13117;123778.279832;0.000000
13118;123063.298282;0.000000
13119;120269.979598;0.000000
13120;115757.137987;0.000000
13121;110007.124934;0.000000
13122;103493.941771;0.000000
13123;103525.033136;0.000000
13124;106697.692819;0.000000
13125;108518.837541;0.000000
13126;108810.583574;0.000000
13127;107542.959718;0.000000
13128;104843.192381;0.000000
13129;100957.710519;0.000000
13130;384636.077307;0.000000
13131;372454.303988;0.000000
13132;358823.764201;0.000000
13133;342526.602318;0.000000
13134;583282.381082;0.000000
13135;633162.160092;0.000000
13136;675634.221225;0.000000
13137;783716.394471;0.000000
13138;1101614.115647;0.000000
13139;1200950.232415;0.000000
13140;768338.224011;0.000000
13141;1153746.835884;0.000000
13142;1296348.312310;0.000000
13143;5916520.443509;0.000000
13144;254300.244857;0.000000
13145;1074115.242449;0.000000
13146;1255829.476736;0.000000
13147;1187166.150397;0.000000
13148;2894532.303726;0.000000
13149;132398.526507;0.000000
13150;40447.578215;0.000000
13151;320285.644261;0.000000
13152;681438.758533;0.000000
13153;1821643.582198;0.000000
13154;1673916.206617;0.000000
13155;613494.559556;0.000000
13156;556292.042366;0.000000
13157;1018069.705924;0.000000
13158;477355.206158;0.000000
13159;161090.735665;0.000000
13160;149882.317259;0.000000
13161;12334.456086;0.000000
13162;11344.489421;0.000000
13163;10398.464876;0.000000
13164;9507.599224;0.000000
13165;8676.878726;0.000000
13166;7907.499982;0.000000
13167;7198.390627;0.000000
13168;6547.155844;0.000000
13169;5950.670045;0.000000
13170;5405.448289;0.000000
13171;4907.879572;0.000000
13172;4454.372435;0.000000
13173;4041.444314;0.000000
13174;3665.774427;0.000000
13175;3324.232909;0.000000
13176;3013.894422;0.000000
13177;2732.041673;0.000000
13178;2476.162417;0.000000
13179;7582.827726;0.000000
13180;6870.866195;0.000000
13181;6225.087192;0.000000
13182;5882.431614;0.000000
13183;5864.005368;0.000000
13184;5823.863937;0.000000
13185;5762.618721;0.000000
13186;5681.188777;0.000000
13187;22971.888211;0.000000
13188;24634.838753;0.000000
13189;26365.317490;0.000000
13190;7056.392963;0.000000
13191;7654.553000;0.000000
13192;8291.357992;0.000000
13193;8966.705757;0.000000
13194;9679.791334;0.000000
13195;10428.938790;0.000000
13196;11211.413752;0.000000
13197;12023.221055;0.000000
13198;12858.895747;0.000000
13199;13711.300984;0.000000
13200;14571.452921;0.000000
13201;15428.400449;0.000000
13202;16269.195397;0.000000
13203;17078.994970;0.000000
13204;17841.339808;0.000000
13205;18538.644525;0.000000
13206;19152.919110;0.000000
13207;19666.707286;0.000000
13208;20064.183553;0.000000
13209;20332.302208;0.000000
13210;82025.830975;0.000000
13211;89297.035402;0.000000
13212;96996.617521;0.000000
13213;105076.273053;0.000000
13214;113455.250242;0.000000
13215;122009.889250;0.000000
13216;130561.897457;0.000000
13217;138867.267931;0.000000
13218;146609.978937;0.000000
13219;153407.589719;0.000000
13220;158837.983774;0.000000
13221;162493.952970;0.000000
13222;164060.642261;0.000000
13223;163392.029724;0.000000
13224;160551.283408;0.000000
13225;162577.521936;0.000000
13226;168894.084540;0.000000
13227;173219.836638;0.000000
13228;175134.080415;0.000000
13229;174431.877270;0.000000
13230;171189.817662;0.000000
13231;165740.714762;0.000000
13232;158573.728680;0.000000
13233;150217.551858;0.000000
13234;141154.557657;0.000000
13235;131779.212316;0.000000
13236;122390.230322;0.000000
13237;251353.356163;0.000000
13238;206747.324025;0.000000
13239;226756.183502;0.000000
13240;248426.890390;0.000000
13241;271822.880603;0.000000
13242;283204.431332;0.000000
13243;88099.220450;0.000000
13244;14791677.027782;0.000000
13245;27841809.452497;0.000000
13246;25641154.679725;0.000000
13247;23327745.181032;0.000000
13248;15531345.003169;0.000000
13249;14359734.194917;0.000000
13250;13325733.497658;0.000000
13251;12275368.808663;0.000000
13252;11290828.186918;0.000000
13253;10394695.134822;0.000000
13254;9534305.040775;0.000000
13255;19330892.825016;0.000000
13256;20296986.027305;0.000000
13257;21095674.341355;0.000000
13258;21668738.448874;0.000000
13259;21967203.310037;0.000000
13260;21962871.261613;0.000000
13261;6677857.849002;0.000000
13262;6498960.963568;0.000000
13263;10366257.001265;0.000000
13264;11455312.274394;0.000000
13265;15388184.628506;0.000000
13266;17003030.830463;0.000000
13267;17439283.023175;0.000000
13268;6852455.442558;0.000000
13269;3038178.872421;0.000000
13270;19502939.122185;0.000000
13271;5379349.804426;0.000000
13272;2341765.651637;0.000000
13273;5438178.355304;0.000000
13274;5096059.804312;0.000000
13275;4688542.916270;0.000000
13276;7447557.512155;0.000000
13277;7950952.898438;0.000000
13278;8390621.159536;0.000000
13279;8717086.769151;0.000000
13280;8879457.440797;0.000000
13281;8846583.670559;0.000000
13282;8625127.727076;0.000000
13283;8255383.360478;0.000000
13284;7789682.589834;0.000000
13285;7274210.756979;0.000000
13286;6742548.137269;0.000000
13287;6216588.848403;0.000000
13288;5709601.240699;0.000000
13289;5229065.423509;0.000000
13290;4778741.289272;0.000000
13291;4360049.671283;0.000000
13292;3972964.760837;0.000000
13293;3616584.874989;0.000000
13294;3289497.225664;0.000000
13295;2990011.488199;0.000000
13296;1149612.416577;0.000000
13297;1043903.784408;0.000000
13298;947552.972027;0.000000
13299;472301.977753;0.000000
13300;521973.519603;0.000000
13301;576868.848203;0.000000
13302;637537.292281;0.000000
13303;704585.932393;0.000000
13304;778685.665483;0.000000
13305;860577.902255;0.000000
13306;951081.960761;0.000000
13307;1051103.223432;0.000000
13308;1161642.126698;0.000000
13309;1283804.048253;0.000000
13310;1418810.138196;0.000000
13311;1568009.081742;0.000000
13312;1732889.604724;0.000000
13313;1915092.959348;0.000000
13314;2336877.026213;0.000000
13315;2582472.667125;0.000000
13316;2763296.555446;0.000000
13317;1545538.464039;0.000000
13318;2629543.887500;0.000000
13319;412617.923251;0.000000
13320;9245855.626015;0.000000
13321;13816260.645819;0.000000
13322;12654324.742293;0.000000
13323;4511686.252142;0.000000
13324;4134917.381059;0.000000
13325;3771256.228141;0.000000
13326;3430691.280854;0.000000
13327;2929792.550287;0.000000
13328;2658576.182726;0.000000
13329;2410933.854111;0.000000
13330;2185383.218651;0.000000
13331;1980289.767012;0.000000
13332;1794006.463718;0.000000
13333;1624942.017919;0.000000
13334;1471593.442604;0.000000
13335;679333.896754;0.000000
13336;630798.554226;0.000000
13337;584094.287355;0.000000
13338;1194725.179564;0.000000
13339;1111180.529005;0.000000
13340;1217894.644699;0.000000
13341;1333241.548025;0.000000
13342;1457355.244672;0.000000
13343;1590115.625393;0.000000
13344;1731018.108669;0.000000
13345;1878989.327458;0.000000
13346;2032132.744737;0.000000
13347;2187393.598443;0.000000
13348;2340157.559918;0.000000
13349;2483865.643850;0.000000
13350;2609867.638583;0.000000
13351;2707929.995771;0.000000
13352;2767870.373243;0.000000
13353;2782295.560548;0.000000
13354;2749276.602100;0.000000
13355;5351716.854274;0.000000
13356;6194816.607596;0.000000
13357;6686107.193289;0.000000
13358;7157100.770722;0.000000
13359;7534843.585271;0.000000
13360;7741503.565539;0.000000
13361;19640837.189033;0.000000
13362;7045609.799492;0.000000
13363;6655479.592692;0.000000
13364;1669244.100668;0.000000
13365;1637202.683633;0.000000
13366;1571489.366922;0.000000
13367;1483803.519972;0.000000
13368;1384837.254471;0.000000
13369;1609570.308846;0.000000
13370;1742426.737161;0.000000
13371;1869748.444195;0.000000
13372;1954744.307929;0.000000
13373;1032221.588870;0.000000
13374;201869.959768;0.000000
13375;202246.847086;0.000000
13376;361984.905283;0.000000
13377;641333.446913;0.000000
13378;4527542.628972;0.000000
13379;6874973.351901;0.000000
13380;953144.512698;0.000000
13381;1033879.918828;0.000000
13382;2029525.816964;0.000000
13383;2793021.647157;0.000000
13384;3230879.333315;0.000000
13385;2942865.148668;0.000000
13386;2486580.226725;0.000000
13387;2253564.708383;0.000000
13388;2058871.249052;0.000000
13389;1890958.584086;0.000000
13390;902686.143085;0.000000
13391;860644.876848;0.000000
13392;815022.423807;0.000000
13393;767312.844228;0.000000
13394;718778.402624;0.000000
13395;670434.363244;0.000000
13396;623062.189673;0.000000
13397;577237.533781;0.000000
13398;533363.561702;0.000000
13399;491703.962094;0.000000
13400;452412.749252;0.000000
13401;415559.730374;0.000000
13402;381151.500404;0.000000
13403;699797.673772;0.000000
13404;653076.240594;0.000000
13405;607979.980397;0.000000
13406;615450.278632;0.000000
13407;662346.163551;0.000000
13408;711152.119592;0.000000
13409;761573.482927;0.000000
13410;813217.811220;0.000000
13411;865583.085747;0.000000
13412;918048.494792;0.000000
13413;82178.899278;0.000000
13414;86441.937382;0.000000
13415;90494.581631;0.000000
13416;94247.201489;0.000000
13417;50137.393209;0.000000
13418;53368.140488;0.000000
13419;56549.330390;0.000000
13420;59611.790236;0.000000
13421;62475.699619;0.000000
13422;65053.233006;0.000000
13423;67253.207903;0.000000
13424;68987.765423;0.000000
13425;70180.549385;0.000000
13426;70973.537098;0.000000
13427;77679.696818;0.000000
13428;84851.967628;0.000000
13429;92447.085266;0.000000
13430;100375.124276;0.000000
13431;108474.053105;0.000000
13432;116474.162187;0.000000
13433;123955.863230;0.000000
13434;130321.106145;0.000000
13435;134831.794182;0.000000
13436;136788.157145;0.000000
13437;135829.479102;0.000000
13438;132137.287664;0.000000
13439;126329.103489;0.000000
13440;119158.399863;0.000000
13441;111281.976925;0.000000
13442;113517.567362;0.000000
13443;117527.249465;0.000000
13444;553861.471101;0.000000
13445;554761.714714;0.000000
13446;548902.499390;0.000000
13447;115174.769783;0.000000
13448;430879.684158;0.000000
13449;420784.456459;0.000000
13450;406251.449371;0.000000
13451;241266.528679;0.000000
13452;232855.931944;0.000000
13453;286367.976449;0.000000
13454;558214.326508;0.000000
13455;677644.223794;0.000000
13456;974569.465322;0.000000
13457;1063119.291122;0.000000
13458;1150809.597452;0.000000
13459;1040584.325521;0.000000
13460;1134123.357971;0.000000
13461;6040224.015506;0.000000
13462;1503732.381767;0.000000
13463;967306.217836;0.000000
13464;1266691.697142;0.000000
13465;1210050.204935;0.000000
13466;3768436.029941;0.000000
13467;3689558.690281;0.000000
13468;873522.455446;0.000000
13469;592263.726143;0.000000
13470;205510.513590;0.000000
13471;36943.417061;0.000000
13472;92344.516199;0.000000
13473;619027.868749;0.000000
13474;625176.200525;0.000000
13475;615718.186628;0.000000
13476;1156509.061653;0.000000
13477;1112191.084613;0.000000
13478;517829.614492;0.000000
13479;483397.258447;0.000000
13480;14172.875127;0.000000
13481;13003.175642;0.000000
13482;11888.817651;0.000000
13483;10844.417050;0.000000
13484;9875.382273;0.000000
13485;8982.109609;0.000000
13486;8162.288307;0.000000
13487;7412.191313;0.000000
13488;6727.412205;0.000000
13489;6103.291908;0.000000
13490;5535.166918;0.000000
13491;5018.512347;0.000000
13492;4549.021729;0.000000
13493;4122.648217;0.000000
13494;3735.622043;0.000000
13495;3384.453353;0.000000
13496;3065.926120;0.000000
13497;2777.086778;0.000000
13498;2515.229882;0.000000
13499;2277.882295;0.000000
13500;2062.786862;0.000000
13501;1922.601030;0.000000
13502;6501.038233;0.000000
13503;6479.883925;0.000000
13504;6433.815185;0.000000
13505;6363.568054;0.000000
13506;6270.247213;0.000000
13507;6155.287384;0.000000
13508;6020.404896;0.000000
13509;6138.619155;0.000000
13510;6655.483545;0.000000
13511;7205.733915;0.000000
13512;7789.428754;0.000000
13513;8406.088141;0.000000
13514;9054.567686;0.000000
13515;9732.918522;0.000000
13516;10438.236192;0.000000
13517;11166.503772;0.000000
13518;11912.437733;0.000000
13519;12669.349160;0.000000
13520;13429.037631;0.000000
13521;14181.739963;0.000000
13522;14916.160325;0.000000
13523;15619.610338;0.000000
13524;16278.286054;0.000000
13525;16877.700819;0.000000
13526;17403.277510;0.000000
13527;17841.080151;0.000000
13528;18178.635949;0.000000
13529;18405.769841;0.000000
13530;77738.891470;0.000000
13531;84353.080969;0.000000
13532;91297.821176;0.000000
13533;98515.608594;0.000000
13534;105919.780772;0.000000
13535;113387.348191;0.000000
13536;120752.133459;0.000000
13537;127800.109976;0.000000
13538;134270.078307;0.000000
13539;139863.922085;0.000000
13540;144270.528242;0.000000
13541;147204.401556;0.000000
13542;148453.258156;0.000000
13543;147920.912200;0.000000
13544;145648.804119;0.000000
13545;148435.436607;0.000000
13546;153527.985270;0.000000
13547;156967.445170;0.000000
13548;158476.429616;0.000000
13549;157923.837263;0.000000
13550;155358.371266;0.000000
13551;150995.799453;0.000000
13552;145166.608759;0.000000
13553;138248.836497;0.000000
13554;130610.638920;0.000000
13555;122574.376661;0.000000
13556;114401.546987;0.000000
13557;53829.208326;0.000000
13558;58279.425590;0.000000
13559;62863.101019;0.000000
13560;248993.154004;0.000000
13561;269015.859473;0.000000
13562;281414.567271;0.000000
13563;276277.004324;0.000000
13564;63924.553129;0.000000
13565;1177438.714992;0.000000
13566;42123473.512098;0.000000
13567;25960217.992174;0.000000
13568;23367891.164311;0.000000
13569;16540826.827692;0.000000
13570;15326870.878258;0.000000
13571;14073633.166113;0.000000
13572;17085795.583992;0.000000
13573;15690530.206502;0.000000
13574;14367172.599831;0.000000
13575;13111175.557025;0.000000
13576;9065938.822166;0.000000
13577;18533131.178488;0.000000
13578;19182810.077312;0.000000
13579;19643094.294371;0.000000
13580;19880792.171419;0.000000
13581;19877352.291003;0.000000
13582;6054013.506802;0.000000
13583;9355809.117087;0.000000
13584;10335068.610237;0.000000
13585;11415092.214836;0.000000
13586;15325446.487256;0.000000
13587;16916337.094492;0.000000
13588;18571960.611021;0.000000
13589;11822011.707954;0.000000
13590;461873.678312;0.000000
13591;4310765.433151;0.000000
13592;5386305.800897;0.000000
13593;4935272.077357;0.000000
13594;7963068.667346;0.000000
13595;8578842.603023;0.000000
13596;9142074.191476;0.000000
13597;9581860.834843;0.000000
13598;9809696.459957;0.000000
13599;9762999.600524;0.000000
13600;9455717.296524;0.000000
13601;8965745.469667;0.000000
13602;8378678.930036;0.000000
13603;7756506.100357;0.000000
13604;7136551.219083;0.000000
13605;6539300.236126;0.000000
13606;5975169.856336;0.000000
13607;5448798.792177;0.000000
13608;4961547.095030;0.000000
13609;4512927.963244;0.000000
13610;4101433.952238;0.000000
13611;3725020.386760;0.000000
13612;3381391.823113;0.000000
13613;3068173.025006;0.000000
13614;1177842.149406;0.000000
13615;1068067.044583;0.000000
13616;968292.308271;0.000000
13617;471277.309637;0.000000
13618;520775.565675;0.000000
13619;575463.606085;0.000000
13620;635882.664950;0.000000
13621;702629.304564;0.000000
13622;776360.552081;0.000000
13623;857799.215632;0.000000
13624;947739.163470;0.000000
13625;1047050.138079;0.000000
13626;1156681.256348;0.000000
13627;1277661.468822;0.000000
13628;1411093.298886;0.000000
13629;1558131.492668;0.000000
13630;1719925.793930;0.000000
13631;1897469.842487;0.000000
13632;2308931.832367;0.000000
13633;2539006.409563;0.000000
13634;2774191.524644;0.000000
13635;2943671.355479;0.000000
13636;929321.350660;0.000000
13637;25907.573928;0.000000
13638;13298148.141328;0.000000
13639;8993940.584756;0.000000
13640;5170240.777748;0.000000
13641;4200075.507085;0.000000
13642;3705367.618368;0.000000
13643;3869858.800183;0.000000
13644;3505276.913238;0.000000
13645;3233163.063500;0.000000
13646;2701611.785414;0.000000
13647;2445552.933152;0.000000
13648;2213571.305575;0.000000
13649;2003469.777953;0.000000
13650;1813225.594478;0.000000
13651;839976.669676;0.000000
13652;782487.269402;0.000000
13653;726332.454522;0.000000
13654;672167.261031;0.000000
13655;620440.659435;0.000000
13656;1148965.340212;0.000000
13657;1066105.877571;0.000000
13658;1165429.725123;0.000000
13659;1272074.558586;0.000000
13660;1385938.555053;0.000000
13661;1506637.411665;0.000000
13662;1633386.326129;0.000000
13663;1764845.633542;0.000000
13664;1898927.992012;0.000000
13665;2032577.017200;0.000000
13666;2161554.286654;0.000000
13667;2280321.097105;0.000000
13668;2382169.750076;0.000000
13669;2459805.514819;0.000000
13670;2506502.546845;0.000000
13671;2517650.716752;0.000000
13672;2492080.763906;0.000000
13673;5388557.647030;0.000000
13674;5814627.717775;0.000000
13675;6219671.846505;0.000000
13676;6587052.092939;0.000000
13677;6864911.957065;0.000000
13678;6625664.006791;0.000000
13679;6607072.287624;0.000000
13680;6434196.944995;0.000000
13681;6143067.682419;0.000000
13682;1510711.208726;0.000000
13683;1487302.708344;0.000000
13684;1437869.050300;0.000000
13685;1641209.830907;0.000000
13686;1558191.162995;0.000000
13687;1678739.421560;0.000000
13688;1826686.263433;0.000000
13689;1974050.574010;0.000000
13690;2111905.999551;0.000000
13691;2199974.454533;0.000000
13692;2159308.857258;0.000000
13693;2573229.956693;0.000000
13694;3074819.952579;0.000000
13695;633973.369653;0.000000
13696;7618772.359017;0.000000
13697;4247406.089587;0.000000
13698;192584.580612;0.000000
13699;3252481.567886;0.000000
13700;2996265.301508;0.000000
13701;2768841.011701;0.000000
13702;2363451.481704;0.000000
13703;2166310.450058;0.000000
13704;1030718.754500;0.000000
13705;986502.987359;0.000000
13706;936594.529285;0.000000
13707;883105.790719;0.000000
13708;827845.610388;0.000000
13709;772271.263947;0.000000
13710;717498.802495;0.000000
13711;664343.629391;0.000000
13712;613371.875197;0.000000
13713;564951.403812;0.000000
13714;519297.150544;0.000000
13715;476509.001600;0.000000
13716;436602.251203;0.000000
13717;806002.871678;0.000000
13718;752283.647530;0.000000
13719;700295.063003;0.000000
13720;650360.598226;0.000000
13721;656999.287393;0.000000
13722;708778.096310;0.000000
13723;762932.866981;0.000000
13724;819173.937075;0.000000
13725;877098.288059;0.000000
13726;936172.281972;0.000000
13727;995716.333439;0.000000
13728;89383.161155;0.000000
13729;94281.938459;0.000000
13730;98968.029942;0.000000
13731;103333.513722;0.000000
13732;54036.534154;0.000000
13733;57721.912901;0.000000
13734;61382.810055;0.000000
13735;64939.293581;0.000000
13736;68295.884405;0.000000
13737;71343.994358;0.000000
13738;73967.317374;0.000000
13739;76050.572740;0.000000
13740;77491.128478;0.000000
13741;78211.789537;0.000000
13742;80912.295628;0.000000
13743;88739.253969;0.000000
13744;97144.590501;0.000000
13745;106076.612428;0.000000
13746;115413.655929;0.000000
13747;124914.377096;0.000000
13748;134138.635344;0.000000
13749;142343.834883;0.000000
13750;148430.695080;0.000000
13751;450707.663300;0.000000
13752;447735.741675;0.000000
13753;435006.006125;0.000000
13754;453110.324146;0.000000
13755;431678.038543;0.000000
13756;118712.547405;0.000000
13757;411392.629266;0.000000
13758;415159.036373;0.000000
13759;611856.971525;0.000000
13760;613053.268591;0.000000
13761;605256.651470;0.000000
13762;476536.007162;0.000000
13763;470902.015328;0.000000
13764;459039.079436;0.000000
13765;388027.281404;0.000000
13766;227379.188007;0.000000
13767;253547.464979;0.000000
13768;298780.842942;0.000000
13769;299601.737868;0.000000
13770;206732.418751;0.000000
13771;933482.841676;0.000000
13772;315997.514998;0.000000
13773;1087372.061939;0.000000
13774;986544.827937;0.000000
13775;1059618.962938;0.000000
13776;1326756.048816;0.000000
13777;1136189.028582;0.000000
13778;1147374.558499;0.000000
13779;1156881.109985;0.000000
13780;1119110.973857;0.000000
13781;3450724.959051;0.000000
13782;1025895.683420;0.000000
13783;961611.109062;0.000000
13784;1488900.498803;0.000000
13785;1579343.633207;0.000000
13786;1664693.301799;0.000000
13787;2170461.380625;0.000000
13788;10497976.469534;0.000000
13789;720910.885693;0.000000
13790;100569.633048;0.000000
13791;43931.700019;0.000000
13792;807320.934882;0.000000
13793;334777.256920;0.000000
13794;53540.710154;0.000000
13795;226749.780611;0.000000
13796;740409.836017;0.000000
13797;591451.911702;0.000000
13798;556184.771471;0.000000
13799;512924.569202;0.000000
13800;14865.155457;0.000000
13801;13547.355314;0.000000
13802;12322.387748;0.000000
13803;11194.059907;0.000000
13804;10160.313317;0.000000
13805;9216.404519;0.000000
13806;8356.441259;0.000000
13807;7574.157199;0.000000
13808;6863.312393;0.000000
13809;6217.900383;0.000000
13810;5632.251300;0.000000
13811;5101.077409;0.000000
13812;4619.486221;0.000000
13813;4182.975284;0.000000
13814;3787.416790;0.000000
13815;3429.036777;0.000000
13816;3104.391814;0.000000
13817;2810.344881;0.000000
13818;2544.041482;0.000000
13819;2302.886600;0.000000
13820;2114.764237;0.000000
13821;2124.729339;0.000000
13822;2126.124896;0.000000
13823;2118.927182;0.000000
13824;7107.421824;0.000000
13825;7026.735776;0.000000
13826;6919.645137;0.000000
13827;6787.876088;0.000000
13828;6633.487129;0.000000
13829;6458.799214;0.000000
13830;6266.321650;0.000000
13831;6766.215248;0.000000
13832;7299.700088;0.000000
13833;7861.218004;0.000000
13834;8449.395621;0.000000
13835;9062.129664;0.000000
13836;9696.467776;0.000000
13837;10348.489880;0.000000
13838;11013.198128;0.000000
13839;11684.426474;0.000000
13840;12354.784008;0.000000
13841;13015.649165;0.000000
13842;13657.233800;0.000000
13843;14268.736124;0.000000
13844;14838.598320;0.000000
13845;15354.877270;0.000000
13846;15805.724583;0.000000
13847;16179.955594;0.000000
13848;16467.668176;0.000000
13849;67643.776713;0.000000
13850;73333.996068;0.000000
13851;79312.853241;0.000000
13852;85539.203040;0.000000
13853;91951.537070;0.000000
13854;98463.372349;0.000000
13855;104958.782129;0.000000
13856;111289.007008;0.000000
13857;117271.653611;0.000000
13858;122694.546678;0.000000
13859;127326.486452;0.000000
13860;130936.386081;0.000000
13861;133319.976463;0.000000
13862;134329.646817;0.000000
13863;133899.623603;0.000000
13864;132058.162506;0.000000
13865;135270.419571;0.000000
13866;139418.590304;0.000000
13867;142192.007332;0.000000
13868;143401.352101;0.000000
13869;142959.021914;0.000000
13870;140897.425614;0.000000
13871;137362.089863;0.000000
13872;132582.517543;0.000000
13873;126832.277767;0.000000
13874;120391.155783;0.000000
13875;113517.469084;0.000000
13876;106432.543371;0.000000
13877;56905.680183;0.000000
13878;61879.824573;0.000000
13879;67072.908245;0.000000
13880;72402.508264;0.000000
13881;259169.432609;0.000000
13882;268541.835822;0.000000
13883;273282.968707;0.000000
13884;129371.024587;0.000000
13885;12840.981262;0.000000
13886;11189659.919608;0.000000
13887;31592108.282514;0.000000
13888;25074341.496824;0.000000
13889;23163942.340784;0.000000
13890;16177761.132699;0.000000
13891;14903193.683743;0.000000
13892;17965649.977042;0.000000
13893;16382647.280167;0.000000
13894;14906476.199889;0.000000
13895;13544440.692603;0.000000
13896;9453907.473913;0.000000
13897;8947901.720455;0.000000
13898;17425594.745714;0.000000
13899;17799729.401693;0.000000
13900;17991744.459575;0.000000
13901;17988971.583876;0.000000
13902;8355770.852894;0.000000
13903;9216100.549613;0.000000
13904;10159372.208948;0.000000
13905;11190033.164417;0.000000
