Longitude;Latitude;Diplodus_sargus_sargus;Mullus_surmuletus
16.21;38.71;0;1
16.21;38.81;0;1
16.21;38.91;0;1
16.21;41.31;1;1
16.21;41.41;1;1
16.21;41.51;1;1
16.21;41.61;1;1
16.21;41.71;1;1
16.21;41.81;1;1
16.21;41.91;1;1
16.21;42.01;1;1
16.21;42.11;0;0
16.21;42.21;0;0
16.21;42.31;0;0
16.21;42.41;0;1
16.21;42.51;0;0
16.21;42.61;0;0
16.21;42.71;0;0
16.21;42.81;0;0
16.21;42.91;0;0
16.21;43.01;1;1
16.21;43.11;1;1
16.21;43.21;0;1
16.21;43.31;1;1
16.21;43.41;1;1
16.21;43.51;1;1
16.31;31.21;1;1
16.31;31.31;1;1
16.31;31.41;0;1
16.31;31.51;0;0
16.31;31.61;0;0
16.31;31.71;0;0
16.31;31.81;0;0
16.31;31.91;0;0
16.31;32.01;0;0
16.31;32.11;0;0
16.31;32.21;0;0
16.31;32.31;0;0
16.31;32.41;0;0
16.31;32.51;0;0
16.31;32.61;0;0
16.31;32.71;0;0
16.31;32.81;0;0
16.31;32.91;0;0
16.31;33.01;0;0
16.31;33.11;0;0
16.31;33.21;0;0
16.31;33.31;0;0
16.31;33.41;0;0
16.31;33.51;0;0
16.31;33.61;0;0
16.31;33.71;0;0
16.31;33.81;0;0
16.31;33.91;0;0
16.31;34.01;0;0
16.31;34.11;0;0
16.31;34.21;0;0
16.31;34.31;0;0
16.31;34.41;0;0
16.31;34.51;0;0
16.31;34.61;0;0
16.31;34.71;0;0
16.31;34.81;0;0
16.31;34.91;0;0
16.31;35.01;0;0
16.31;35.11;0;0
16.31;35.21;0;0
16.31;35.31;0;0
16.31;35.41;0;0
16.31;35.51;0;0
16.31;35.61;0;0
16.31;35.71;0;0
16.31;35.81;0;0
16.31;35.91;0;0
16.31;36.01;0;0
16.31;36.11;0;0
16.31;36.21;0;0
16.31;36.31;0;0
16.31;36.41;0;0
16.31;36.51;0;0
16.31;36.61;0;0
16.31;36.71;0;0
16.31;36.81;0;0
16.31;36.91;0;0
16.31;37.01;0;0
16.31;37.11;0;0
16.31;37.21;0;0
16.31;37.31;0;0
16.31;37.41;0;0
16.31;37.51;0;0
16.31;37.61;0;0
16.31;37.71;0;0
16.31;37.81;0;0
16.31;37.91;0;0
16.31;38.01;0;0
16.31;38.11;0;0
16.31;38.21;1;1
16.31;38.31;0;0
16.31;41.31;1;1
16.31;41.41;1;1
16.31;41.51;1;1
16.31;41.61;1;1
16.31;41.71;1;1
16.31;41.81;1;1
16.31;41.91;1;1
16.31;42.01;0;1
16.31;42.11;0;0
16.31;42.21;0;0
16.31;42.31;0;0
16.31;42.41;0;1
16.31;42.51;0;0
16.31;42.61;0;0
16.31;42.71;0;0
16.31;42.81;0;0
16.31;42.91;0;0
16.31;43.01;1;1
16.31;43.11;1;1
16.31;43.21;1;1
16.31;43.31;1;1
16.31;43.41;1;1
16.31;43.51;1;1
16.41;31.21;1;1
16.41;31.31;1;1
16.41;31.41;0;1
16.41;31.51;0;0
16.41;31.61;0;0
16.41;31.71;0;0
16.41;31.81;0;0
16.41;31.91;0;0
16.41;32.01;0;0
16.41;32.11;0;0
16.41;32.21;0;0
16.41;32.31;0;0
16.41;32.41;0;0
16.41;32.51;0;0
16.41;32.61;0;0
16.41;32.71;0;0
16.41;32.81;0;0
16.41;32.91;0;0
16.41;33.01;0;0
16.41;33.11;0;0
16.41;33.21;0;0
16.41;33.31;0;0
16.41;33.41;0;0
16.41;33.51;0;0
16.41;33.61;0;0
16.41;33.71;0;0
16.41;33.81;0;0
16.41;33.91;0;0
16.41;34.01;0;0
16.41;34.11;0;0
16.41;34.21;0;0
16.41;34.31;0;0
16.41;34.41;0;0
16.41;34.51;0;0
16.41;34.61;0;0
16.41;34.71;0;0
16.41;34.81;0;0
16.41;34.91;0;0
16.41;35.01;0;0
16.41;35.11;0;0
16.41;35.21;0;0
16.41;35.31;0;0
16.41;35.41;0;0
16.41;35.51;0;0
16.41;35.61;0;0
16.41;35.71;0;0
16.41;35.81;0;0
16.41;35.91;0;0
16.41;36.01;0;0
16.41;36.11;0;0
16.41;36.21;0;0
16.41;36.31;0;0
16.41;36.41;0;0
16.41;36.51;0;0
16.41;36.61;0;0
16.41;36.71;0;0
16.41;36.81;0;0
16.41;36.91;0;0
16.41;37.01;0;0
16.41;37.11;0;0
16.41;37.21;0;0
16.41;37.31;0;0
16.41;37.41;0;0
16.41;37.51;0;0
16.41;37.61;0;0
16.41;37.71;0;0
16.41;37.81;0;0
16.41;37.91;0;0
16.41;38.01;0;0
16.41;38.11;0;0
16.41;38.21;0;0
16.41;38.31;1;1
16.41;41.21;1;1
16.41;41.31;1;1
16.41;41.41;1;1
16.41;41.51;0;1
16.41;41.61;0;1
16.41;41.71;0;1
16.41;41.81;0;1
16.41;41.91;0;1
16.41;42.01;0;0
16.41;42.11;0;0
16.41;42.21;0;0
16.41;42.31;0;0
16.41;42.41;0;0
16.41;42.51;0;0
16.41;42.61;0;0
16.41;42.71;0;0
16.41;42.81;0;0
16.41;42.91;0;0
16.41;43.01;0;1
16.41;43.11;1;1
16.41;43.21;1;1
16.41;43.31;1;1
16.41;43.41;1;1
16.41;43.51;1;1
16.51;31.21;1;1
16.51;31.31;1;1
16.51;31.41;0;1
16.51;31.51;0;0
16.51;31.61;0;0
16.51;31.71;0;0
16.51;31.81;0;0
16.51;31.91;0;0
16.51;32.01;0;0
16.51;32.11;0;0
16.51;32.21;0;0
16.51;32.31;0;0
16.51;32.41;0;0
16.51;32.51;0;0
16.51;32.61;0;0
16.51;32.71;0;0
16.51;32.81;0;0
16.51;32.91;0;0
16.51;33.01;0;0
16.51;33.11;0;0
16.51;33.21;0;0
16.51;33.31;0;0
16.51;33.41;0;0
16.51;33.51;0;0
16.51;33.61;0;0
16.51;33.71;0;0
16.51;33.81;0;0
16.51;33.91;0;0
16.51;34.01;0;0
16.51;34.11;0;0
16.51;34.21;0;0
16.51;34.31;0;0
16.51;34.41;0;0
16.51;34.51;0;0
16.51;34.61;0;0
16.51;34.71;0;0
16.51;34.81;0;0
16.51;34.91;0;0
16.51;35.01;0;0
16.51;35.11;0;0
16.51;35.21;0;0
16.51;35.31;0;0
16.51;35.41;0;0
16.51;35.51;0;0
16.51;35.61;0;0
16.51;35.71;0;0
16.51;35.81;0;0
16.51;35.91;0;0
16.51;36.01;0;0
16.51;36.11;0;0
16.51;36.21;0;0
16.51;36.31;0;0
16.51;36.41;0;0
16.51;36.51;0;0
16.51;36.61;0;0
16.51;36.71;0;0
16.51;36.81;0;0
16.51;36.91;0;0
16.51;37.01;0;0
16.51;37.11;0;0
16.51;37.21;0;0
16.51;37.31;0;0
16.51;37.41;0;0
16.51;37.51;0;0
16.51;37.61;0;0
16.51;37.71;0;0
16.51;37.81;0;0
16.51;37.91;0;0
16.51;38.01;0;0
16.51;38.11;0;0
16.51;38.21;0;0
16.51;38.31;0;1
16.51;38.41;1;1
16.51;38.61;1;1
16.51;38.71;0;1
16.51;39.61;1;1
16.51;39.71;1;1
16.51;39.81;1;1
16.51;39.91;1;1
16.51;41.21;1;1
16.51;41.31;1;1
16.51;41.41;0;1
16.51;41.51;0;1
16.51;41.61;0;1
16.51;41.71;0;1
16.51;41.81;0;0
16.51;41.91;0;0
16.51;42.01;0;0
16.51;42.11;0;0
16.51;42.21;0;0
16.51;42.31;0;0
16.51;42.41;0;0
16.51;42.51;0;0
16.51;42.61;0;0
16.51;42.71;0;1
16.51;42.81;0;0
16.51;42.91;0;0
16.51;43.01;0;1
16.51;43.11;1;1
16.51;43.21;1;1
16.51;43.31;1;1
16.51;43.41;1;1
16.51;43.51;1;1
16.61;31.21;1;1
16.61;31.31;1;1
16.61;31.41;0;1
16.61;31.51;0;0
16.61;31.61;0;0
16.61;31.71;0;0
16.61;31.81;0;0
16.61;31.91;0;0
16.61;32.01;0;0
16.61;32.11;0;0
16.61;32.21;0;0
16.61;32.31;0;0
16.61;32.41;0;0
16.61;32.51;0;0
16.61;32.61;0;0
16.61;32.71;0;0
16.61;32.81;0;0
16.61;32.91;0;0
16.61;33.01;0;0
16.61;33.11;0;0
16.61;33.21;0;0
16.61;33.31;0;0
16.61;33.41;0;0
16.61;33.51;0;0
16.61;33.61;0;0
16.61;33.71;0;0
16.61;33.81;0;0
16.61;33.91;0;0
16.61;34.01;0;0
16.61;34.11;0;0
16.61;34.21;0;0
16.61;34.31;0;0
16.61;34.41;0;0
16.61;34.51;0;0
16.61;34.61;0;0
16.61;34.71;0;0
16.61;34.81;0;0
16.61;34.91;0;0
16.61;35.01;0;0
16.61;35.11;0;0
16.61;35.21;0;0
16.61;35.31;0;0
16.61;35.41;0;0
16.61;35.51;0;0
16.61;35.61;0;0
16.61;35.71;0;0
16.61;35.81;0;0
16.61;35.91;0;0
16.61;36.01;0;0
16.61;36.11;0;0
16.61;36.21;0;0
16.61;36.31;0;0
16.61;36.41;0;0
16.61;36.51;0;0
16.61;36.61;0;0
16.61;36.71;0;0
16.61;36.81;0;0
16.61;36.91;0;0
16.61;37.01;0;0
16.61;37.11;0;0
16.61;37.21;0;0
16.61;37.31;0;0
16.61;37.41;0;0
16.61;37.51;0;0
16.61;37.61;0;0
16.61;37.71;0;0
16.61;37.81;0;0
16.61;37.91;0;0
16.61;38.01;0;0
16.61;38.11;0;0
16.61;38.21;0;0
16.61;38.31;0;0
16.61;38.41;1;1
16.61;38.51;1;1
16.61;38.61;1;1
16.61;38.71;0;1
16.61;38.81;0;1
16.61;39.61;1;1
16.61;39.71;0;0
16.61;39.81;0;1
16.61;39.91;1;1
16.61;40.01;1;1
16.61;40.11;1;1
16.61;41.21;1;1
16.61;41.31;0;1
16.61;41.41;0;1
16.61;41.51;0;0
16.61;41.61;0;0
16.61;41.71;0;0
16.61;41.81;0;0
16.61;41.91;0;0
16.61;42.01;0;0
16.61;42.11;0;0
16.61;42.21;0;0
16.61;42.31;0;0
16.61;42.41;0;0
16.61;42.51;0;0
16.61;42.61;0;0
16.61;42.71;0;0
16.61;42.81;0;0
16.61;42.91;1;1
16.61;43.01;1;1
16.61;43.11;1;1
16.61;43.21;1;1
16.61;43.41;1;1
16.61;43.51;1;1
16.71;31.21;1;1
16.71;31.31;1;1
16.71;31.41;0;1
16.71;31.51;0;0
16.71;31.61;0;0
16.71;31.71;0;0
16.71;31.81;0;0
16.71;31.91;0;0
16.71;32.01;0;0
16.71;32.11;0;0
16.71;32.21;0;0
16.71;32.31;0;0
16.71;32.41;0;0
16.71;32.51;0;0
16.71;32.61;0;0
16.71;32.71;0;0
16.71;32.81;0;0
16.71;32.91;0;0
16.71;33.01;0;0
16.71;33.11;0;0
16.71;33.21;0;0
16.71;33.31;0;0
16.71;33.41;0;0
16.71;33.51;0;0
16.71;33.61;0;0
16.71;33.71;0;0
16.71;33.81;0;0
16.71;33.91;0;0
16.71;34.01;0;0
16.71;34.11;0;0
16.71;34.21;0;0
16.71;34.31;0;0
16.71;34.41;0;0
16.71;34.51;0;0
16.71;34.61;0;0
16.71;34.71;0;0
16.71;34.81;0;0
16.71;34.91;0;0
16.71;35.01;0;0
16.71;35.11;0;0
16.71;35.21;0;0
16.71;35.31;0;0
16.71;35.41;0;0
16.71;35.51;0;0
16.71;35.61;0;0
16.71;35.71;0;0
16.71;35.81;0;0
16.71;35.91;0;0
16.71;36.01;0;0
16.71;36.11;0;0
16.71;36.21;0;0
16.71;36.31;0;0
16.71;36.41;0;0
16.71;36.51;0;0
16.71;36.61;0;0
16.71;36.71;0;0
16.71;36.81;0;0
16.71;36.91;0;0
16.71;37.01;0;0
16.71;37.11;0;0
16.71;37.21;0;0
16.71;37.31;0;0
16.71;37.41;0;0
16.71;37.51;0;0
16.71;37.61;0;0
16.71;37.71;0;0
16.71;37.81;0;0
16.71;37.91;0;0
16.71;38.01;0;0
16.71;38.11;0;0
16.71;38.21;0;0
16.71;38.31;0;0
16.71;38.41;0;0
16.71;38.51;0;0
16.71;38.61;0;0
16.71;38.71;0;0
16.71;38.81;0;1
16.71;38.91;1;1
16.71;39.61;1;1
16.71;39.71;0;0
16.71;39.81;0;1
16.71;39.91;0;1
16.71;40.01;1;1
16.71;40.11;1;1
16.71;40.21;1;1
16.71;41.11;1;1
16.71;41.21;1;1
16.71;41.31;0;1
16.71;41.41;0;0
16.71;41.51;0;0
16.71;41.61;0;0
16.71;41.71;0;0
16.71;41.81;0;0
16.71;41.91;0;0
16.71;42.01;0;0
16.71;42.11;0;0
16.71;42.21;0;0
16.71;42.31;0;0
16.71;42.41;0;0
16.71;42.51;0;0
16.71;42.61;0;0
16.71;42.71;1;1
16.71;42.81;1;1
16.71;42.91;0;1
16.71;43.01;1;1
16.71;43.11;1;1
16.71;43.21;1;1
16.71;43.31;1;1
16.71;43.41;1;1
16.81;31.21;1;1
16.81;31.31;1;1
16.81;31.41;0;0
16.81;31.51;0;0
16.81;31.61;0;0
16.81;31.71;0;0
16.81;31.81;0;0
16.81;31.91;0;0
16.81;32.01;0;0
16.81;32.11;0;0
16.81;32.21;0;0
16.81;32.31;0;0
16.81;32.41;0;0
16.81;32.51;0;0
16.81;32.61;0;0
16.81;32.71;0;0
16.81;32.81;0;0
16.81;32.91;0;0
16.81;33.01;0;0
16.81;33.11;0;0
16.81;33.21;0;0
16.81;33.31;0;0
16.81;33.41;0;0
16.81;33.51;0;0
16.81;33.61;0;0
16.81;33.71;0;0
16.81;33.81;0;0
16.81;33.91;0;0
16.81;34.01;0;0
16.81;34.11;0;0
16.81;34.21;0;0
16.81;34.31;0;0
16.81;34.41;0;0
16.81;34.51;0;0
16.81;34.61;0;0
16.81;34.71;0;0
16.81;34.81;0;0
16.81;34.91;0;0
16.81;35.01;0;0
16.81;35.11;0;0
16.81;35.21;0;0
16.81;35.31;0;0
16.81;35.41;0;0
16.81;35.51;0;0
16.81;35.61;0;0
16.81;35.71;0;0
16.81;35.81;0;0
16.81;35.91;0;0
16.81;36.01;0;0
16.81;36.11;0;0
16.81;36.21;0;0
16.81;36.31;0;0
16.81;36.41;0;0
16.81;36.51;0;0
16.81;36.61;0;0
16.81;36.71;0;0
16.81;36.81;0;0
16.81;36.91;0;0
16.81;37.01;0;0
16.81;37.11;0;0
16.81;37.21;0;0
16.81;37.31;0;0
16.81;37.41;0;0
16.81;37.51;0;0
16.81;37.61;0;0
16.81;37.71;0;0
16.81;37.81;0;0
16.81;37.91;0;0
16.81;38.01;0;0
16.81;38.11;0;0
16.81;38.21;0;0
16.81;38.31;0;0
16.81;38.41;0;0
16.81;38.51;0;0
16.81;38.61;0;0
16.81;38.71;0;0
16.81;38.81;0;0
16.81;38.91;1;1
16.81;39.51;1;1
16.81;39.61;1;1
16.81;39.71;0;0
16.81;39.81;0;0
16.81;39.91;0;0
16.81;40.01;0;0
16.81;40.11;0;1
16.81;40.21;1;1
16.81;40.31;1;1
16.81;40.41;1;1
16.81;41.11;1;1
16.81;41.21;1;1
16.81;41.31;0;0
16.81;41.41;0;0
16.81;41.51;0;0
16.81;41.61;0;0
16.81;41.71;0;0
16.81;41.81;0;0
16.81;41.91;0;0
16.81;42.01;0;0
16.81;42.11;0;0
16.81;42.21;0;0
16.81;42.31;0;0
16.81;42.41;0;0
16.81;42.51;0;0
16.81;42.61;0;0
16.81;42.71;0;1
16.81;42.81;1;1
16.81;42.91;1;1
16.81;43.01;1;1
16.81;43.11;1;1
16.81;43.21;1;1
16.81;43.31;1;1
16.81;43.41;1;1
16.91;31.21;1;1
16.91;31.31;0;1
16.91;31.41;0;0
16.91;31.51;0;0
16.91;31.61;0;0
16.91;31.71;0;0
16.91;31.81;0;0
16.91;31.91;0;0
16.91;32.01;0;0
16.91;32.11;0;0
16.91;32.21;0;0
16.91;32.31;0;0
16.91;32.41;0;0
16.91;32.51;0;0
16.91;32.61;0;0
16.91;32.71;0;0
16.91;32.81;0;0
16.91;32.91;0;0
16.91;33.01;0;0
16.91;33.11;0;0
16.91;33.21;0;0
16.91;33.31;0;0
16.91;33.41;0;0
16.91;33.51;0;0
16.91;33.61;0;0
16.91;33.71;0;0
16.91;33.81;0;0
16.91;33.91;0;0
16.91;34.01;0;0
16.91;34.11;0;0
16.91;34.21;0;0
16.91;34.31;0;0
16.91;34.41;0;0
16.91;34.51;0;0
16.91;34.61;0;0
16.91;34.71;0;0
16.91;34.81;0;0
16.91;34.91;0;0
16.91;35.01;0;0
16.91;35.11;0;0
16.91;35.21;0;0
16.91;35.31;0;0
16.91;35.41;0;0
16.91;35.51;0;0
16.91;35.61;0;0
16.91;35.71;0;0
16.91;35.81;0;0
16.91;35.91;0;0
16.91;36.01;0;0
16.91;36.11;0;0
16.91;36.21;0;0
16.91;36.31;0;0
16.91;36.41;0;0
16.91;36.51;0;0
16.91;36.61;0;0
16.91;36.71;0;0
16.91;36.81;0;0
16.91;36.91;0;0
16.91;37.01;0;0
16.91;37.11;0;0
16.91;37.21;0;0
16.91;37.31;0;0
16.91;37.41;0;0
16.91;37.51;0;0
16.91;37.61;0;0
16.91;37.71;0;0
16.91;37.81;0;0
16.91;37.91;0;0
16.91;38.01;0;0
16.91;38.11;0;0
16.91;38.21;0;0
16.91;38.31;0;0
16.91;38.41;0;0
16.91;38.51;0;0
16.91;38.61;0;0
16.91;38.71;0;0
16.91;38.81;0;0
16.91;38.91;1;1
16.91;39.51;1;1
16.91;39.61;0;1
16.91;39.71;0;0
16.91;39.81;0;0
16.91;39.91;0;0
16.91;40.01;0;0
16.91;40.11;0;0
16.91;40.21;0;0
16.91;40.31;0;0
16.91;40.41;1;1
16.91;41.11;1;1
16.91;41.21;0;1
16.91;41.31;0;0
16.91;41.41;0;0
16.91;41.51;0;0
16.91;41.61;0;0
16.91;41.71;0;0
16.91;41.81;0;0
16.91;41.91;0;0
16.91;42.01;0;0
16.91;42.11;0;0
16.91;42.21;0;0
16.91;42.31;0;0
16.91;42.41;0;0
16.91;42.51;0;0
16.91;42.61;0;0
16.91;42.71;1;1
16.91;42.81;1;1
16.91;42.91;1;1
16.91;43.01;1;1
16.91;43.11;1;1
16.91;43.21;1;1
16.91;43.31;1;1
16.91;43.41;1;1
17.01;31.11;1;1
17.01;31.21;1;1
17.01;31.31;0;1
17.01;31.41;0;0
17.01;31.51;0;0
17.01;31.61;0;0
17.01;31.71;0;0
17.01;31.81;0;0
17.01;31.91;0;0
17.01;32.01;0;0
17.01;32.11;0;0
17.01;32.21;0;0
17.01;32.31;0;0
17.01;32.41;0;0
17.01;32.51;0;0
17.01;32.61;0;0
17.01;32.71;0;0
17.01;32.81;0;0
17.01;32.91;0;0
17.01;33.01;0;0
17.01;33.11;0;0
17.01;33.21;0;0
17.01;33.31;0;0
17.01;33.41;0;0
17.01;33.51;0;0
17.01;33.61;0;0
17.01;33.71;0;0
17.01;33.81;0;0
17.01;33.91;0;0
17.01;34.01;0;0
17.01;34.11;0;0
17.01;34.21;0;0
17.01;34.31;0;0
17.01;34.41;0;0
17.01;34.51;0;0
17.01;34.61;0;0
17.01;34.71;0;0
17.01;34.81;0;0
17.01;34.91;0;0
17.01;35.01;0;0
17.01;35.11;0;0
17.01;35.21;0;0
17.01;35.31;0;0
17.01;35.41;0;0
17.01;35.51;0;0
17.01;35.61;0;0
17.01;35.71;0;0
17.01;35.81;0;0
17.01;35.91;0;0
17.01;36.01;0;0
17.01;36.11;0;0
17.01;36.21;0;0
17.01;36.31;0;0
17.01;36.41;0;0
17.01;36.51;0;0
17.01;36.61;0;0
17.01;36.71;0;0
17.01;36.81;0;0
17.01;36.91;0;0
17.01;37.01;0;0
17.01;37.11;0;0
17.01;37.21;0;0
17.01;37.31;0;0
17.01;37.41;0;0
17.01;37.51;0;0
17.01;37.61;0;0
17.01;37.71;0;0
17.01;37.81;0;0
17.01;37.91;0;0
17.01;38.01;0;0
17.01;38.11;0;0
17.01;38.21;0;0
17.01;38.31;0;0
17.01;38.41;0;0
17.01;38.51;0;0
17.01;38.61;0;0
17.01;38.71;0;0
17.01;38.81;0;0
17.01;38.91;1;1
17.01;39.41;1;1
17.01;39.51;1;1
17.01;39.61;0;0
17.01;39.71;0;0
17.01;39.81;0;0
17.01;39.91;0;0
17.01;40.01;0;0
17.01;40.11;0;0
17.01;40.21;0;0
17.01;40.31;0;0
17.01;40.41;0;0
17.01;40.51;1;1
17.01;41.01;1;1
17.01;41.11;1;1
17.01;41.21;0;0
17.01;41.31;0;0
17.01;41.41;0;0
17.01;41.51;0;0
17.01;41.61;0;0
17.01;41.71;0;0
17.01;41.81;0;0
17.01;41.91;0;0
17.01;42.01;0;0
17.01;42.11;0;0
17.01;42.21;0;0
17.01;42.31;0;0
17.01;42.41;0;0
17.01;42.51;0;0
17.01;42.61;0;0
17.01;42.71;0;0
17.01;42.81;1;1
17.01;42.91;1;1
17.01;43.01;1;1
17.01;43.11;1;1
17.01;43.21;1;1
17.01;43.31;1;1
17.11;31.11;1;1
17.11;31.21;1;1
17.11;31.31;0;1
17.11;31.41;0;0
17.11;31.51;0;0
17.11;31.61;0;0
17.11;31.71;0;0
17.11;31.81;0;0
17.11;31.91;0;0
17.11;32.01;0;0
17.11;32.11;0;0
17.11;32.21;0;0
17.11;32.31;0;0
17.11;32.41;0;0
17.11;32.51;0;0
17.11;32.61;0;0
17.11;32.71;0;0
17.11;32.81;0;0
17.11;32.91;0;0
17.11;33.01;0;0
17.11;33.11;0;0
17.11;33.21;0;0
17.11;33.31;0;0
17.11;33.41;0;0
17.11;33.51;0;0
17.11;33.61;0;0
17.11;33.71;0;0
17.11;33.81;0;0
17.11;33.91;0;0
17.11;34.01;0;0
17.11;34.11;0;0
17.11;34.21;0;0
17.11;34.31;0;0
17.11;34.41;0;0
17.11;34.51;0;0
17.11;34.61;0;0
17.11;34.71;0;0
17.11;34.81;0;0
17.11;34.91;0;0
17.11;35.01;0;0
17.11;35.11;0;0
17.11;35.21;0;0
17.11;35.31;0;0
17.11;35.41;0;0
17.11;35.51;0;0
17.11;35.61;0;0
17.11;35.71;0;0
17.11;35.81;0;0
17.11;35.91;0;0
17.11;36.01;0;0
17.11;36.11;0;0
17.11;36.21;0;0
17.11;36.31;0;0
17.11;36.41;0;0
17.11;36.51;0;0
17.11;36.61;0;0
17.11;36.71;0;0
17.11;36.81;0;0
17.11;36.91;0;0
17.11;37.01;0;0
17.11;37.11;0;0
17.11;37.21;0;0
17.11;37.31;0;0
17.11;37.41;0;0
17.11;37.51;0;0
17.11;37.61;0;0
17.11;37.71;0;0
17.11;37.81;0;0
17.11;37.91;0;0
17.11;38.01;0;0
17.11;38.11;0;0
17.11;38.21;0;0
17.11;38.31;0;0
17.11;38.41;0;0
17.11;38.51;0;0
17.11;38.61;0;0
17.11;38.71;0;0
17.11;38.81;0;0
17.11;38.91;1;1
17.11;39.01;1;1
17.11;39.11;1;1
17.11;39.21;1;1
17.11;39.31;1;1
17.11;39.41;1;1
17.11;39.51;0;1
17.11;39.61;0;0
17.11;39.71;0;0
17.11;39.81;0;0
17.11;39.91;0;0
17.11;40.01;0;0
17.11;40.11;0;0
17.11;40.21;0;0
17.11;40.31;0;0
17.11;40.41;1;1
17.11;40.51;1;1
17.11;41.01;1;1
17.11;41.11;1;1
17.11;41.21;0;0
17.11;41.31;0;0
17.11;41.41;0;0
17.11;41.51;0;0
17.11;41.61;0;0
17.11;41.71;0;0
17.11;41.81;0;0
17.11;41.91;0;0
17.11;42.01;0;0
17.11;42.11;0;0
17.11;42.21;0;0
17.11;42.31;0;0
17.11;42.41;0;0
17.11;42.51;0;0
17.11;42.61;0;0
17.11;42.71;0;0
17.11;42.81;1;1
17.11;42.91;1;1
17.11;43.01;1;1
17.11;43.11;1;1
17.11;43.21;1;1
17.21;31.11;1;1
17.21;31.21;1;1
17.21;31.31;0;1
17.21;31.41;0;0
17.21;31.51;0;0
17.21;31.61;0;0
17.21;31.71;0;0
17.21;31.81;0;0
17.21;31.91;0;0
17.21;32.01;0;0
17.21;32.11;0;0
17.21;32.21;0;0
17.21;32.31;0;0
17.21;32.41;0;0
17.21;32.51;0;0
17.21;32.61;0;0
17.21;32.71;0;0
17.21;32.81;0;0
17.21;32.91;0;0
17.21;33.01;0;0
17.21;33.11;0;0
17.21;33.21;0;0
17.21;33.31;0;0
17.21;33.41;0;0
17.21;33.51;0;0
17.21;33.61;0;0
17.21;33.71;0;0
17.21;33.81;0;0
17.21;33.91;0;0
17.21;34.01;0;0
17.21;34.11;0;0
17.21;34.21;0;0
17.21;34.31;0;0
17.21;34.41;0;0
17.21;34.51;0;0
17.21;34.61;0;0
17.21;34.71;0;0
17.21;34.81;0;0
17.21;34.91;0;0
17.21;35.01;0;0
17.21;35.11;0;0
17.21;35.21;0;0
17.21;35.31;0;0
17.21;35.41;0;0
17.21;35.51;0;0
17.21;35.61;0;0
17.21;35.71;0;0
17.21;35.81;0;0
17.21;35.91;0;0
17.21;36.01;0;0
17.21;36.11;0;0
17.21;36.21;0;0
17.21;36.31;0;0
17.21;36.41;0;0
17.21;36.51;0;0
17.21;36.61;0;0
17.21;36.71;0;0
17.21;36.81;0;0
17.21;36.91;0;0
17.21;37.01;0;0
17.21;37.11;0;0
17.21;37.21;0;0
17.21;37.31;0;0
17.21;37.41;0;0
17.21;37.51;0;0
17.21;37.61;0;0
17.21;37.71;0;0
17.21;37.81;0;0
17.21;37.91;0;0
17.21;38.01;0;0
17.21;38.11;0;0
17.21;38.21;0;0
17.21;38.31;0;0
17.21;38.41;0;0
17.21;38.51;0;0
17.21;38.61;0;0
17.21;38.71;0;0
17.21;38.81;0;0
17.21;38.91;1;1
17.21;39.01;1;1
17.21;39.11;0;1
17.21;39.21;0;0
17.21;39.31;0;0
17.21;39.41;0;0
17.21;39.51;0;0
17.21;39.61;0;0
17.21;39.71;0;0
17.21;39.81;0;0
17.21;39.91;0;0
17.21;40.01;0;0
17.21;40.11;0;0
17.21;40.21;0;0
17.21;40.31;0;0
17.21;40.41;1;1
17.21;40.51;1;1
17.21;40.91;1;1
17.21;41.01;1;1
17.21;41.11;0;0
17.21;41.21;0;0
17.21;41.31;0;0
17.21;41.41;0;0
17.21;41.51;0;0
17.21;41.61;0;0
17.21;41.71;0;0
17.21;41.81;0;0
17.21;41.91;0;0
17.21;42.01;0;0
17.21;42.11;0;0
17.21;42.21;0;0
17.21;42.31;0;0
17.21;42.41;0;0
17.21;42.51;0;0
17.21;42.61;0;0
17.21;42.71;0;0
17.21;42.81;0;1
17.21;42.91;1;1
17.21;43.01;1;1
17.21;43.11;1;1
17.21;43.21;1;1
17.31;31.11;1;1
17.31;31.21;0;1
17.31;31.31;0;1
17.31;31.41;0;0
17.31;31.51;0;0
17.31;31.61;0;0
17.31;31.71;0;0
17.31;31.81;0;0
17.31;31.91;0;0
17.31;32.01;0;0
17.31;32.11;0;0
17.31;32.21;0;0
17.31;32.31;0;0
17.31;32.41;0;0
17.31;32.51;0;0
17.31;32.61;0;0
17.31;32.71;0;0
17.31;32.81;0;0
17.31;32.91;0;0
17.31;33.01;0;0
17.31;33.11;0;0
17.31;33.21;0;0
17.31;33.31;0;0
17.31;33.41;0;0
17.31;33.51;0;0
17.31;33.61;0;0
17.31;33.71;0;0
17.31;33.81;0;0
17.31;33.91;0;0
17.31;34.01;0;0
17.31;34.11;0;0
17.31;34.21;0;0
17.31;34.31;0;0
17.31;34.41;0;0
17.31;34.51;0;0
17.31;34.61;0;0
17.31;34.71;0;0
17.31;34.81;0;0
17.31;34.91;0;0
17.31;35.01;0;0
17.31;35.11;0;0
17.31;35.21;0;0
17.31;35.31;0;0
17.31;35.41;0;0
17.31;35.51;0;0
17.31;35.61;0;0
17.31;35.71;0;0
17.31;35.81;0;0
17.31;35.91;0;0
17.31;36.01;0;0
17.31;36.11;0;0
17.31;36.21;0;0
